,approximate_spotted_by,health,spotted,shots_fired,FIRE,velocity,game_time,tick,steamid,name
67765,[],100,False,0,False,13.126405,1183.2344,8975,76561198995880877,zont1x
67766,[],100,False,0,False,0.0,1183.2344,8975,76561198201620490,broky
67775,[],100,False,0,False,24.378757,1183.25,8976,76561198995880877,zont1x
67776,[],100,False,0,False,0.0,1183.25,8976,76561198201620490,broky
67785,[],100,False,0,False,41.764397,1183.2656,8977,76561198995880877,zont1x
67786,[],100,False,0,False,0.0,1183.2656,8977,76561198201620490,broky
67795,[],100,False,0,False,50.804214,1183.2812,8978,76561198995880877,zont1x
67796,[],100,False,0,False,0.0,1183.2812,8978,76561198201620490,broky
67805,[],100,False,0,False,60.771587,1183.2969,8979,76561198995880877,zont1x
67806,[],100,False,0,False,0.0,1183.2969,8979,76561198201620490,broky
67815,[],100,False,0,False,76.12071,1183.3125,8980,76561198995880877,zont1x
67816,[],100,False,0,False,0.0,1183.3125,8980,76561198201620490,broky
67825,[],100,False,0,False,89.04988,1183.3281,8981,76561198995880877,zont1x
67826,[],100,False,0,False,0.0,1183.3281,8981,76561198201620490,broky
67835,[],100,False,0,False,93.72256,1183.3438,8982,76561198995880877,zont1x
67836,[],100,False,0,False,0.0,1183.3438,8982,76561198201620490,broky
67845,[],100,False,0,False,100.88961,1183.3594,8983,76561198995880877,zont1x
67846,[],100,False,0,False,0.0,1183.3594,8983,76561198201620490,broky
67855,[],100,False,0,False,109.3047,1183.375,8984,76561198995880877,zont1x
67856,[],100,False,0,False,0.0,1183.375,8984,76561198201620490,broky
67865,[],100,False,0,False,118.31109,1183.3906,8985,76561198995880877,zont1x
67866,[],100,False,0,False,0.0,1183.3906,8985,76561198201620490,broky
67875,[],100,False,0,False,127.41807,1183.4062,8986,76561198995880877,zont1x
67876,[],100,False,0,False,0.0,1183.4062,8986,76561198201620490,broky
67885,[],100,False,0,False,136.36246,1183.4219,8987,76561198995880877,zont1x
67886,[],100,False,0,False,0.0,1183.4219,8987,76561198201620490,broky
67895,[],100,False,0,False,144.9743,1183.4375,8988,76561198995880877,zont1x
67896,[],100,False,0,False,0.0,1183.4375,8988,76561198201620490,broky
67905,[],100,False,0,False,153.14935,1183.4531,8989,76561198995880877,zont1x
67906,[],100,False,0,False,0.0,1183.4531,8989,76561198201620490,broky
67915,[],100,False,0,False,161.2641,1183.4688,8990,76561198995880877,zont1x
67916,[],100,False,0,False,0.0,1183.4688,8990,76561198201620490,broky
67925,[],100,False,0,False,168.85727,1183.4844,8991,76561198995880877,zont1x
67926,[],100,False,0,False,0.0,1183.4844,8991,76561198201620490,broky
67935,[],100,False,0,False,175.9231,1183.5,8992,76561198995880877,zont1x
67936,[],100,False,0,False,0.0,1183.5,8992,76561198201620490,broky
67945,[],100,False,0,False,182.5027,1183.5156,8993,76561198995880877,zont1x
67946,[],100,False,0,False,0.0,1183.5156,8993,76561198201620490,broky
67955,[],100,False,0,False,188.6028,1183.5312,8994,76561198995880877,zont1x
67956,[],100,False,0,False,6.1601205,1183.5312,8994,76561198201620490,broky
67965,[],100,False,0,False,194.2274,1183.5469,8995,76561198995880877,zont1x
67966,[],100,False,0,False,24.843283,1183.5469,8995,76561198201620490,broky
67975,[],100,False,0,False,199.41818,1183.5625,8996,76561198995880877,zont1x
67976,[],100,False,0,False,42.47486,1183.5625,8996,76561198201620490,broky
67985,[],100,False,0,False,204.2193,1183.5781,8997,76561198995880877,zont1x
67986,[],100,False,0,False,56.59523,1183.5781,8997,76561198201620490,broky
67995,[],100,False,0,False,208.6308,1183.5938,8998,76561198995880877,zont1x
67996,[],100,False,0,False,70.71559,1183.5938,8998,76561198201620490,broky
68005,[],100,False,0,False,212.70105,1183.6094,8999,76561198995880877,zont1x
68006,[],100,False,0,False,84.83606,1183.6094,8999,76561198201620490,broky
68015,[],100,False,0,False,214.31628,1183.625,9000,76561198995880877,zont1x
68016,[],100,False,0,False,98.56251,1183.625,9000,76561198201620490,broky
68025,[],100,False,0,False,214.31859,1183.6406,9001,76561198995880877,zont1x
68026,[],100,False,0,False,111.17514,1183.6406,9001,76561198201620490,broky
68035,[],100,False,0,False,214.31487,1183.6562,9002,76561198995880877,zont1x
68036,[],100,False,0,False,122.76505,1183.6562,9002,76561198201620490,broky
68045,[],100,False,0,False,214.31487,1183.6719,9003,76561198995880877,zont1x
68046,[],100,False,0,False,133.40578,1183.6719,9003,76561198201620490,broky
68055,[],100,False,0,False,214.31487,1183.6875,9004,76561198995880877,zont1x
68056,[],100,False,0,False,143.18268,1183.6875,9004,76561198201620490,broky
68065,[],100,False,0,False,214.31487,1183.7031,9005,76561198995880877,zont1x
68066,[],100,False,0,False,131.77124,1183.7031,9005,76561198201620490,broky
68075,[],100,False,0,False,214.31487,1183.7188,9006,76561198995880877,zont1x
68076,[],100,False,0,False,94.02918,1183.7188,9006,76561198201620490,broky
68085,[],100,False,0,False,214.31487,1183.7344,9007,76561198995880877,zont1x
68086,[],100,False,0,False,65.135,1183.7344,9007,76561198201620490,broky
68095,[],100,False,0,False,214.31487,1183.75,9008,76561198995880877,zont1x
68096,[],100,False,0,False,38.002304,1183.75,9008,76561198201620490,broky
68105,[],100,False,0,False,214.31487,1183.7656,9009,76561198995880877,zont1x
68106,[],100,False,0,False,10.8799305,1183.7656,9009,76561198201620490,broky
68115,[],100,False,0,False,214.31499,1183.7812,9010,76561198995880877,zont1x
68116,[],100,False,0,False,16.262667,1183.7812,9010,76561198201620490,broky
68125,[],100,False,0,False,214.31487,1183.7969,9011,76561198995880877,zont1x
68126,[],100,False,0,False,30.39154,1183.7969,9011,76561198201620490,broky
68135,[],100,False,0,False,214.31487,1183.8125,9012,76561198995880877,zont1x
68136,[],100,False,0,False,44.528038,1183.8125,9012,76561198201620490,broky
68145,[],100,False,0,False,214.31487,1183.8281,9013,76561198995880877,zont1x
68146,[],100,False,0,False,58.64998,1183.8281,9013,76561198201620490,broky
68155,[],100,False,0,False,214.31487,1183.8438,9014,76561198995880877,zont1x
68156,[],100,False,0,False,72.76988,1183.8438,9014,76561198201620490,broky
68165,[],100,False,0,False,214.31487,1183.8594,9015,76561198995880877,zont1x
68166,[],100,False,0,False,86.895096,1183.8594,9015,76561198201620490,broky
68175,[],100,False,0,False,214.61325,1183.875,9016,76561198995880877,zont1x
68176,[],100,False,0,False,100.45378,1183.875,9016,76561198201620490,broky
68185,[],100,False,0,False,215.33615,1183.8906,9017,76561198995880877,zont1x
68186,[],100,False,0,False,112.933624,1183.8906,9017,76561198201620490,broky
68195,[],100,False,0,False,216.37956,1183.9062,9018,76561198995880877,zont1x
68196,[],100,False,0,False,124.38261,1183.9062,9018,76561198201620490,broky
68205,[],100,False,0,False,216.3856,1183.9219,9019,76561198995880877,zont1x
68206,[],100,False,0,False,134.8915,1183.9219,9019,76561198201620490,broky
68215,[],100,False,0,False,216.3856,1183.9375,9020,76561198995880877,zont1x
68216,[],100,False,0,False,144.54375,1183.9375,9020,76561198201620490,broky
68225,[],100,False,0,False,216.3856,1183.9531,9021,76561198995880877,zont1x
68226,[],100,False,0,False,153.43399,1183.9531,9021,76561198201620490,broky
68235,[],100,False,0,False,216.3856,1183.9688,9022,76561198995880877,zont1x
68236,[],100,False,0,False,120.346565,1183.9688,9022,76561198201620490,broky
68245,[],100,False,0,False,216.3856,1183.9844,9023,76561198995880877,zont1x
68246,[],100,False,0,False,89.94818,1183.9844,9023,76561198201620490,broky
68255,[],100,False,0,False,216.38963,1184.0,9024,76561198995880877,zont1x
68256,[],100,False,0,False,62.03049,1184.0,9024,76561198201620490,broky
68265,[],100,False,0,True,216.3856,1184.0156,9025,76561198995880877,zont1x
68266,[],100,False,0,False,34.8939,1184.0156,9025,76561198201620490,broky
68275,[],100,False,0,True,216.3856,1184.0312,9026,76561198995880877,zont1x
68276,[],100,False,0,False,7.790552,1184.0312,9026,76561198201620490,broky
68285,[],100,False,0,True,216.3856,1184.0469,9027,76561198995880877,zont1x
68286,[],100,False,0,False,19.34831,1184.0469,9027,76561198201620490,broky
68295,[],100,False,0,True,216.3856,1184.0625,9028,76561198995880877,zont1x
68296,[],100,False,0,False,33.47294,1184.0625,9028,76561198201620490,broky
68305,[],100,False,0,True,216.39809,1184.0781,9029,76561198995880877,zont1x
68306,[],100,False,0,False,28.904388,1184.0781,9029,76561198201620490,broky
68315,[],100,False,0,True,216.42793,1184.0938,9030,76561198995880877,zont1x
68316,[],100,False,0,False,22.46945,1184.0938,9030,76561198201620490,broky
68325,[],100,False,0,True,216.4904,1184.1094,9031,76561198995880877,zont1x
68326,[],100,False,0,False,15.536032,1184.1094,9031,76561198201620490,broky
68335,[],100,False,0,True,216.58891,1184.125,9032,76561198995880877,zont1x
68336,[],100,False,0,False,9.04047,1184.125,9032,76561198201620490,broky
68345,[],100,False,0,True,216.86255,1184.1406,9033,76561198995880877,zont1x
68346,[],100,False,0,False,2.5467432,1184.1406,9033,76561198201620490,broky
68355,[],100,False,0,True,217.26839,1184.1562,9034,76561198995880877,zont1x
68356,[],100,False,0,False,0.0,1184.1562,9034,76561198201620490,broky
68365,[],100,False,0,True,218.00986,1184.1719,9035,76561198995880877,zont1x
68366,[],100,False,0,False,0.0,1184.1719,9035,76561198201620490,broky
68375,[],100,False,0,True,218.85674,1184.1875,9036,76561198995880877,zont1x
68376,[],100,False,0,False,0.0,1184.1875,9036,76561198201620490,broky
68385,[],100,False,0,True,219.87373,1184.2031,9037,76561198995880877,zont1x
68386,[],100,False,0,False,0.0,1184.2031,9037,76561198201620490,broky
68395,[],100,False,0,True,220.92812,1184.2188,9038,76561198995880877,zont1x
68396,[],100,False,0,False,12.585882,1184.2188,9038,76561198201620490,broky
68405,[],100,False,0,True,204.24756,1184.2344,9039,76561198995880877,zont1x
68406,[],100,False,0,False,29.249561,1184.2344,9039,76561198201620490,broky
68415,[],100,False,0,True,191.80917,1184.25,9040,76561198995880877,zont1x
68416,[],100,False,0,False,45.793972,1184.25,9040,76561198201620490,broky
68425,[],100,False,0,True,182.13234,1184.2656,9041,76561198995880877,zont1x
68426,[],100,False,0,False,59.93237,1184.2656,9041,76561198201620490,broky
68435,[],100,False,0,True,175.4967,1184.2812,9042,76561198995880877,zont1x
68436,[],100,False,0,False,74.05995,1184.2812,9042,76561198201620490,broky
68445,[],100,False,0,True,171.50443,1184.2969,9043,76561198995880877,zont1x
68446,[],100,False,0,False,88.17481,1184.2969,9043,76561198201620490,broky
68455,[],100,False,0,True,169.78412,1184.3125,9044,76561198995880877,zont1x
68456,[],100,False,0,False,101.64784,1184.3125,9044,76561198201620490,broky
68465,[],100,False,0,True,169.86852,1184.3281,9045,76561198995880877,zont1x
68466,[],100,False,0,False,114.01831,1184.3281,9045,76561198201620490,broky
68475,[],100,False,0,True,171.35083,1184.3438,9046,76561198995880877,zont1x
68476,[],100,False,0,False,125.37018,1184.3438,9046,76561198201620490,broky
68485,[],100,False,0,True,173.88647,1184.3594,9047,76561198995880877,zont1x
68486,[],100,False,0,False,130.67468,1184.3594,9047,76561198201620490,broky
68495,[],100,False,0,True,177.14847,1184.375,9048,76561198995880877,zont1x
68496,[],100,False,0,False,135.86432,1184.375,9048,76561198201620490,broky
68505,[],100,False,0,True,180.88379,1184.3906,9049,76561198995880877,zont1x
68506,[],100,False,0,False,143.2055,1184.3906,9049,76561198201620490,broky
68515,[],100,False,0,True,184.91711,1184.4062,9050,76561198995880877,zont1x
68516,[],100,False,0,False,149.60786,1184.4062,9050,76561198201620490,broky
68525,[],100,False,0,True,189.09663,1184.4219,9051,76561198995880877,zont1x
68526,[],100,False,0,False,156.05978,1184.4219,9051,76561198201620490,broky
68535,[],100,False,0,True,193.3085,1184.4375,9052,76561198995880877,zont1x
68536,[],100,False,0,False,162.45734,1184.4375,9052,76561198201620490,broky
68545,[],100,False,0,True,197.47284,1184.4531,9053,76561198995880877,zont1x
68546,[],100,False,0,False,168.64766,1184.4531,9053,76561198201620490,broky
68555,[],100,False,0,True,201.53665,1184.4688,9054,76561198995880877,zont1x
68556,[],100,False,0,False,174.60643,1184.4688,9054,76561198201620490,broky
68565,[],100,False,0,True,205.43533,1184.4844,9055,76561198995880877,zont1x
68566,[],100,False,0,False,180.27713,1184.4844,9055,76561198201620490,broky
68575,[],100,False,0,True,209.1803,1184.5,9056,76561198995880877,zont1x
68576,[],100,False,0,False,183.64688,1184.5,9056,76561198201620490,broky
68585,[],100,False,0,True,212.73299,1184.5156,9057,76561198995880877,zont1x
68586,[],100,False,0,False,173.33899,1184.5156,9057,76561198201620490,broky
68595,[],100,False,0,True,216.09892,1184.5312,9058,76561198995880877,zont1x
68596,[],100,False,0,False,155.94714,1184.5312,9058,76561198201620490,broky
68605,[],100,False,0,True,219.25885,1184.5469,9059,76561198995880877,zont1x
68606,[],100,False,0,False,143.2644,1184.5469,9059,76561198201620490,broky
68615,[],100,False,0,True,222.22502,1184.5625,9060,76561198995880877,zont1x
68616,[],100,False,0,False,124.79818,1184.5625,9060,76561198201620490,broky
68625,[],100,False,0,True,224.98853,1184.5781,9061,76561198995880877,zont1x
68626,[],100,False,0,False,124.731865,1184.5781,9061,76561198201620490,broky
68635,[],100,False,0,True,227.5697,1184.5938,9062,76561198995880877,zont1x
68636,[],100,False,0,False,124.800896,1184.5938,9062,76561198201620490,broky
68645,[],100,False,0,True,229.9655,1184.6094,9063,76561198995880877,zont1x
68646,[],100,False,0,False,124.80113,1184.6094,9063,76561198201620490,broky
68655,[],100,False,0,True,232.20537,1184.625,9064,76561198995880877,zont1x
68656,[],100,False,0,False,124.799385,1184.625,9064,76561198201620490,broky
68665,[],100,False,0,True,234.28722,1184.6406,9065,76561198995880877,zont1x
68666,[],100,False,0,False,124.80035,1184.6406,9065,76561198201620490,broky
68675,[],100,False,0,True,236.20766,1184.6562,9066,76561198995880877,zont1x
68676,[],100,False,0,False,124.66176,1184.6562,9066,76561198201620490,broky
68685,[],100,False,0,True,237.9988,1184.6719,9067,76561198995880877,zont1x
68686,[],100,False,0,False,124.480865,1184.6719,9067,76561198201620490,broky
68695,[],100,False,0,True,218.65974,1184.6875,9068,76561198995880877,zont1x
68696,[],100,False,0,False,124.52208,1184.6875,9068,76561198201620490,broky
68705,[],100,False,0,True,200.89963,1184.7031,9069,76561198995880877,zont1x
68706,[],100,False,0,False,124.747314,1184.7031,9069,76561198201620490,broky
68715,[],100,False,0,True,184.56387,1184.7188,9070,76561198995880877,zont1x
68716,[],100,False,0,False,124.80111,1184.7188,9070,76561198201620490,broky
68725,[],100,False,0,True,169.57288,1184.7344,9071,76561198995880877,zont1x
68726,[],100,False,0,False,124.80075,1184.7344,9071,76561198201620490,broky
68735,[],100,False,0,True,155.79749,1184.75,9072,76561198995880877,zont1x
68736,[],100,False,0,False,124.799095,1184.75,9072,76561198201620490,broky
68745,[],100,False,0,True,143.1488,1184.7656,9073,76561198995880877,zont1x
68746,[],100,False,0,False,124.80003,1184.7656,9073,76561198201620490,broky
68755,[],100,False,0,True,127.400055,1184.7812,9074,76561198995880877,zont1x
68756,[],100,False,0,False,124.80192,1184.7812,9074,76561198201620490,broky
68765,[],100,False,0,True,127.40048,1184.7969,9075,76561198995880877,zont1x
68766,[],100,False,0,False,124.80051,1184.7969,9075,76561198201620490,broky
68775,[],100,False,0,True,127.39948,1184.8125,9076,76561198995880877,zont1x
68776,[],100,False,0,False,124.79727,1184.8125,9076,76561198201620490,broky
68785,[],100,False,0,True,127.40012,1184.8281,9077,76561198995880877,zont1x
68786,[],100,False,0,False,124.799385,1184.8281,9077,76561198201620490,broky
68795,[],100,False,0,True,127.399796,1184.8438,9078,76561198995880877,zont1x
68796,[],100,False,0,False,124.80055,1184.8438,9078,76561198201620490,broky
68805,[],100,False,0,True,127.399376,1184.8594,9079,76561198995880877,zont1x
68806,[],100,False,0,False,124.79841,1184.8594,9079,76561198201620490,broky
68815,[],100,False,0,True,127.40032,1184.875,9080,76561198995880877,zont1x
68816,[],100,False,0,False,124.79966,1184.875,9080,76561198201620490,broky
68825,[],100,False,0,True,127.39959,1184.8906,9081,76561198995880877,zont1x
68826,[],100,False,0,False,124.798515,1184.8906,9081,76561198201620490,broky
68835,[],100,False,0,True,127.40059,1184.9062,9082,76561198995880877,zont1x
68836,[],100,False,0,False,124.800804,1184.9062,9082,76561198201620490,broky
68845,[],100,False,0,True,127.40077,1184.9219,9083,76561198995880877,zont1x
68846,[],100,False,0,False,124.79754,1184.9219,9083,76561198201620490,broky
68855,[],100,False,0,True,127.39993,1184.9375,9084,76561198995880877,zont1x
68856,[],100,False,0,False,124.80284,1184.9375,9084,76561198201620490,broky
68865,[],100,False,0,True,127.39953,1184.9531,9085,76561198995880877,zont1x
68866,[],100,False,0,False,124.80136,1184.9531,9085,76561198201620490,broky
68875,[],100,False,0,True,127.40027,1184.9688,9086,76561198995880877,zont1x
68876,[],100,False,0,False,124.80248,1184.9688,9086,76561198201620490,broky
68885,[],100,False,0,True,127.39998,1184.9844,9087,76561198995880877,zont1x
68886,[],100,False,0,False,124.79916,1184.9844,9087,76561198201620490,broky
68895,[],100,False,0,True,127.400185,1185.0,9088,76561198995880877,zont1x
68896,[],100,False,0,False,124.798676,1185.0,9088,76561198201620490,broky
68905,[],100,False,0,True,127.40039,1185.0156,9089,76561198995880877,zont1x
68906,[],100,False,0,False,124.80128,1185.0156,9089,76561198201620490,broky
68915,[],100,False,0,True,127.400635,1185.0312,9090,76561198995880877,zont1x
